Code	A pour tête d'arborescence	Est tête d'arborescence	Terme Générique	Terme Spécifique	Identifiant	Source	Cette ressource dans la classification CDU	Verbalisation en français	Verbalisation en anglais	Description	Contexte d'application		Cette ressource dans la classification CDU	Date de création	Date de modification	Créateur	Editeur	Cette ressource dans la classification WOS	Cette ressource dans la classification LC	Cette ressource dans la classification MESH
002B06			002B		002B06	<a href="http://refcode.inist.fr">http://refcode.inist.fr</a>	<a href="http://udcdata.info/038801">Pathologie. Médecine clinique</a>	IMMUNOPATHOLOGIE	IMMUNOPATHOLOGY	L'immunopathologie est une branche de la biologie médicale consistant en l'analyse de liquides biologiques dans le but d'étudier le fonctionnement du système immunitaire et ainsi caractériser l'origine des maladies immunitaires. Source: <a href="https://fr.wikipedia.org/wiki/Immunopathologie">https://fr.wikipedia.org/wiki/Immunopathologie</a>	Immunopathologie expérimentale et animale. Modèles animaux. Maladies allergiques. Immunodéficits. Immunoglobulinopathies. Méthodes immunologiques de diagnostic et d'exploration. Immunothérapie (généralités). 	http://udcdata.info/038801	<a href="http://udcdata.info/038801">Pathologie. Médecine clinique</a>	8/4/2016		Istex	Lodex team
002B07			002B		002B07	<a href="http://refcode.inist.fr">http://refcode.inist.fr</a>	<a href="http://udcdata.info/038801">Pathologie. Médecine clinique</a>	SARCOIDOSES. GRANULOMATOSES D'ETIOLOGIE INDETERMINEE. MALADIES DU TISSU CONJONCTIF. MALADIES DU TISSU ELASTIQUE. VASCULARITES	SARCOIDOSIS. GRANULOMATOUS DISEASES OF UNPROVED ETIOLOGY. CONNECTIVE TISSUE DISEASES. ELASTIC TISSUE DISEASES. VASCULITIS	1)La sarcoïdose ou maladie de Besnier-Boeck-Schaumann (communément dénommée BBS) ou lymphogranulomatose bénigne est une maladie inflammatoire systémique de cause inconnue, qui atteint préférentiellement les poumons, mais peut atteindre n'importe quel autre organe, notamment la peau ou les ganglions lymphatiques. 2)En médecine, un granulome est un terme assez général désignant de petites papules érythémateuses ou tumeurs vasculaires inflammatoires ou diverses formes d'amas de cellules épithélioïdes entourés de lymphocytes, qui apparaissent sur la peau, des muqueuses ou des organes internes.   Sources: <a href="https://fr.wikipedia.org/wiki/Sarcoïdose">https://fr.wikipedia.org/wiki/Sarcoïdose</a> ; <a href="https://fr.wikipedia.org/wiki/Granulome">https://fr.wikipedia.org/wiki/Granulome</a>		http://udcdata.info/038801	<a href="http://udcdata.info/038801">Pathologie. Médecine clinique</a>	8/4/2016		Istex	Lodex team
002B08			002B		002B08	<a href="http://refcode.inist.fr">http://refcode.inist.fr</a>	<a href="http://udcdata.info/039738">Peau. Tégument commun. Dermatologie clinique. Affections cutanés</a>	DERMATOLOGIE	DERMATOLOGY	La dermatologie est la branche de la médecine qui s'occupe de lapeau, des muqueuses et des phanères (ongles, cheveux, poils). Source: <a href="https://fr.wikipedia.org/wiki/Dermatologie">https://fr.wikipedia.org/wiki/Dermatologie</a>	Tumeur de la peau et des parties molles. Etats précancéreux. Maladies cutanées héréditaires. Maladies cutanées congénitales. Angiomes de la peau, des muqueuses et des parties molles.Psoriasis. Parapsoriasis. Lichen. Dermatoses bulleuses. Troubles de la pigmentation. Pathologie vasculaire cutanée. Pathologie des ongles, poils, cheveux. Dyskératoses. Dermatoses diverses. Peau et pathologie générale. Généralités.	http://udcdata.info/039738	<a href="http://udcdata.info/039738">Peau. Tégument commun. Dermatologie clinique. Affections cutanés</a>	8/4/2016		Istex	Lodex team
002B09			002B		002B09	<a href="http://refcode.inist.fr">http://refcode.inist.fr</a>	<a href="http://udcdata.info/040284">Ophtalmologie. Maladie des yeux et traitements</a>	OPHTALMOLOGIE	OPHTHALMOLOGY	L’ophtalmologie est la branche de la médecine chargée du traitement des maladies de l’œil et de ses annexes. Source: <a href="https://fr.wikipedia.org/wiki/Ophtalmologie">https://fr.wikipedia.org/wiki/Ophtalmologie</a>	Malformations oculaires. Tumeurs et pseudotumeurs de l'oeil, orbite, paupière, appareil lacrymal.Pathologie de l'orbite. Pathologie de la paupière, conjonctive et voies lacrymales. Pathologie de la cornée, segment antérieur et sclérotique. Pathologie de l'uvée. Pathologie du cristallin. Pathologie du corps vitré. Rétinopathies. Glaucome et tonus oculaire. Troubles de la vision.Pathologie du champ visuel, nerf optique, chiasma optique et voies visuelles. Pathologie de l'oculomotricité. 	http://udcdata.info/040284	<a href="http://udcdata.info/040284">Ophtalmologie. Maladie des yeux et traitements</a>	8/4/2016		Istex	Lodex team
002B10			002B		002B10	<a href="http://refcode.inist.fr">http://refcode.inist.fr</a>	<a href="http://udcdata.info/039452">Pathologie de l’appareil respiratoire. Affections des organes respiratoires</a>	OTORHINOLARYNGOLOGIE. STOMATOLOGIE	OTORHINOLARYNGOLOGY. STOMATOLOGY	L’oto-rhino-laryngologie ou otorhinolaryngologie (littéralement « étude de l'oreille, du nez et du larynx ») représente une branche de la médecine spécialisée dans le diagnostic et le traitement des troubles du nez, de la gorge, de l'oreille, et de la région tête et cou. Source: <a href="https://fr.wikipedia.org/wiki/Oto-rhino-laryngologie">https://fr.wikipedia.org/wiki/Oto-rhino-laryngologie</a>	Otorhinolaryngologie (tête cou, généralités et divers). Voies aérodigestives supérieures, sinus de la face, glandes salivaires: maladies, sémiologie. Face, maxillaires, dents, parodonte: maladies, sémiologie. Oreille, nerf auditif, voies cochléovestibulaires, nerf facial: maladies, sémiologie. 	http://udcdata.info/039452	<a href="http://udcdata.info/039452">Pathologie de l’appareil respiratoire. Affections des organes respiratoires</a>	8/4/2016		Istex	Lodex team
002B11			002B		002B11	<a href="http://refcode.inist.fr">http://refcode.inist.fr</a>	<a href="http://udcdata.info/039452">Pathologie de l’appareil respiratoire. Affections des organes respiratoires</a>	PNEUMOLOGIE	PNEUMOLOGY	La pneumologie est la branche de la médecine s'intéressant aux pathologies respiratoires. Source: <a href="https://fr.wikipedia.org/wiki/Pneumologie">https://fr.wikipedia.org/wiki/Pneumologie</a>	Tumeurs de l'appareil respiratoire et du médiastin. Bronchopneumopathie obstructive chronique, asthme. Hypertension artérielle pulmonaire. Coeur pulmonaire aigu. Embolie pulmonaire. Maladies des vaisseaux pulmonaires. Appareil respiratoire : syndromes et maladies diverses.	http://udcdata.info/039452	<a href="http://udcdata.info/039452">Pathologie de l’appareil respiratoire. Affections des organes respiratoires</a>	8/4/2016		Istex	Lodex team
002B12			002B		002B12	<a href="http://refcode.inist.fr">http://refcode.inist.fr</a>	<a href="http://udcdata.info/039340">Affection de l’appareil circulatoire, des vaisseaux sanguins. Affections cardio-vasculaires</a>	CARDIOLOGIE. APPAREIL CIRCULATOIRE	CARDIOLOGY. VASCULAR SYSTEM	La cardiologie est la spécialité médicale qui étudie le cœur et ses maladies. Source: <a href="https://fr.wikipedia.org/wiki/Cardiologie">https://fr.wikipedia.org/wiki/Cardiologie</a>	Cœur. Vaisseaux sanguins et lymphatiques.	http://udcdata.info/039340	<a href="http://udcdata.info/039340">Affection de l’appareil circulatoire, des vaisseaux sanguins. Affections cardio-vasculaires</a>	8/4/2016		Istex	Lodex team
002B13			002B		002B13	<a href="http://refcode.inist.fr">http://refcode.inist.fr</a>	<a href="http://udcdata.info/039541">Pathologie de l'appareil digestif. Affections de l'appareil digestif</a>	GASTROENTEROLOGIE. FOIE. PANCREAS. ABDOMEN	GASTROENTEROLOGY. LIVER. PANCREAS. ABDOMEN	La gastro-entérologie est la spécialité médicale qui étudie l'appareil digestif et ses maladies.  Source: <a href="https://fr.wikipedia.org/wiki/Gastro-entérologie">https://fr.wikipedia.org/wiki/Gastro-entérologie</a>	Œsophage. Estomac. Duodénum. Intestin grêle. Côlon. Rectum. Anus. Autres maladies. Sémiologie. Foie. Voies biliaires. Circulation portale. Pancréas exocrine. Cavité abdominale. 	http://udcdata.info/039541	<a href="http://udcdata.info/039541">Pathologie de l'appareil digestif. Affections de l'appareil digestif</a>	8/4/2016		Istex	Lodex team
002B14			002B		002B14	<a href="http://refcode.inist.fr">http://refcode.inist.fr</a>	<a href="http://udcdata.info/039857">Pathologie du système uro-génital. Affections urinaires et génitales</a>	NEPHROLOGIE. MALADIES DES VOIES URINAIRES	NEPHROLOGY. URINARY TRACT DISEASES	La néphrologie est la spécialité médicale visant à prévenir, diagnostiquer et soigner les maladies des reins. Source: <a href="https://fr.wikipedia.org/wiki/Néphrologie">https://fr.wikipedia.org/wiki/Néphrologie</a>	Néphropathies. Pathologie vasculaire rénale. Insuffisance rénale. Lithiase urinaire. Malformations de l'appareil urinaire. Tumeurs de l'appareil urinaire. Appareil urinaire et pathologie générale.	http://udcdata.info/039796	<a href="http://udcdata.info/039857">Pathologie du système uro-génital. Affections urinaires et génitales</a>	8/4/2016		Istex	Lodex team
002B15			002B		002B15	<a href="http://refcode.inist.fr">http://refcode.inist.fr</a>	<a href="http://udcdata.info/039857">Pathologie du système uro-génital. Affections urinaires et génitales</a>	PATHOLOGIE OSTEOARTICULAIRE	DISEASES OF THE OSTEOARTICULAR SYSTEM		Ostéoporose. Ostéomalacie. Maladie de Paget. Ostéopathies d'origine vasculaire. Tumeurs du muscle strié et du squelette. Rhumatisme inflammatoire. Arthrose. Pathologie du rachis. Pathologie juxtaarticulaire. Rhumatisme extraarticulaire. Maladies du squelette d'origine génotypique et malformations. Déformations articulaires. Système ostéoarticulaire et pathologie générale.	http://udcdata.info/039857	<a href="http://udcdata.info/039857">Pathologie du système uro-génital. Affections urinaires et génitales</a>	8/4/2016		Istex	Lodex team
002B16			002B		002B16	<a href="http://refcode.inist.fr">http://refcode.inist.fr</a>	<a href="http://udcdata.info/038803">Traumatismes. Lésions. Blessures</a>	TRAUMATISMES. MALADIES DUES AUX AGENTS PHYSIQUES	TRAUMAS. DISEASES DUE TO PHYSICAL AGENTS		Traumatismes thoraciques. Corps étrangers. Maladies dues aux agents physiques. Traumatismes du système nerveux et du crâne. Maladies dues aux agents physiques. Traumatismes orbitaires. Corps étrangers oculaires. Maladies oculaires dues aux agents physiques. Traumatismes ORL, stomatologie, face. Corps étrangers. Maladies dues aux agents physiques. Traumatismes de l'appareil urinaire. Corps étrangers. Maladies dues aux agents physiques. Traumatismes cutanés. Maladies cutanées dues aux agents physiques. Traumatismes abdominaux. Corps étrangers de l'appareil digestif. Traumatismes des membres. Traumatismes du rachis. Traumatismes vasculaires des membres. Traumatismes de l'aorte. Traumatismes de la veine cave. Brûlures. Polytraumatisme. Sport (généralités). Transport. Aérospatiale. Plongée. Altitude. 	http://udcdata.info/038803	<a href="http://udcdata.info/038803">Traumatismes. Lésions. Blessures</a>	8/4/2016		Istex	Lodex team
002B17			002B		002B17	<a href="http://refcode.inist.fr">http://refcode.inist.fr</a>	<a href="http://udcdata.info/039973">Neurologie. Neuropathologie. Système nerveux</a>	NEUROLOGIE	NEUROLOGY	La neurologie est la discipline médicale clinique qui étudie l'ensemble des maladies du système nerveux et en particulier du cerveau. Cette spécialité médicale s'est séparée de la psychiatrie au xixe siècle avec l'école de Charcot à la Pitié-Salpêtrière. Source: <a href="https://fr.wikipedia.org/wiki/Neurologie">https://fr.wikipedia.org/wiki/Neurologie</a>	Système nerveux (sémiologie, syndromes). Pathologie vasculaire et malformations vasculaires du système nerveux. Malformations du système nerveux. Tumeurs du système nerveux. Phacomatoses. Sclérose en plaques et variantes. Syndrome de Guillain Barré et autres polyradiculonévrites inflammatoires. Leucoencéphalites. Maladies dégénératives et hérédodégénératives du système nerveux. Leucodystrophies. Maladies à prions. Maladies des muscles striés. Maladies neuromusculaires. Système nerveux et pathologie générale.	http://udcdata.info/039973	<a href="http://udcdata.info/039973">Neurologie. Neuropathologie. Système nerveux</a>	8/4/2016		Istex	Lodex team
002B18			002B		002B18	<a href="http://refcode.inist.fr">http://refcode.inist.fr</a>	<a href="http://udcdata.info/039973">Neurologie. Neuropathologie. Système nerveux</a>	PSYCHOPATHOLOGIE. PSYCHIATRIE	PSYCHOPATHOLOGY. PSYCHIATRY	1)La psychopathologie (des mots grecs : psukhê, « âme » et pathos, maladie) est l'étude des troubles psychiques par la psychologie, la psychiatrie ou la psychanalyse.  2)La psychiatrie est une spécialité médicale traitant de la maladie mentale.   Sources: <a href="https://fr.wikipedia.org/wiki/Psychopathologie">https://fr.wikipedia.org/wiki/Psychopathologie</a> ; <a href="https://fr.wikipedia.org/wiki/Psychiatrie">https://fr.wikipedia.org/wiki/Psychiatrie</a> 	Techniques et méthodes. Etude clinique de l'adulte et de l'adolescent. Etude clinique de l'enfant. Gériatrie. Victimologie. Psychiatrie médicolégale. Psychiatrie sociale. Ethnopsychiatrie. Thérapeutiques.	http://udcdata.info/039973	<a href="http://udcdata.info/039973">Neurologie. Neuropathologie. Système nerveux</a>	8/4/2016		Istex	Lodex team
002B19			002B		002B19	<a href="http://refcode.inist.fr">http://refcode.inist.fr</a>	<a href="http://udcdata.info/039706">Pathologie du système lymphatique, des organes hématopoïétiques, du système endocrinien</a>	HEMOPATHIES	HEMATOLOGIC AND HEMATOPOIETIC DISEASES	L'hémopathie désigne les maladies du sang qui touchent les érythrocytes, les leucocytes et les plaquettes. Le terme hémopathie est né au xixe siècle et est composé des racines grecques hémo = sang et de -pathie, tiré du grec pathos, « ce qu'on éprouve ». Source: <a href="https://fr.wikipedia.org/wiki/Hémopathie">https://fr.wikipedia.org/wiki/Hémopathie</a>	Maladies des hématies. Leucémies. Lymphomes malins. Réticuloses malignes. Hématodermies. Splénomégalie myéloïde. Maladies des thrombocytes et coagulopathies. Autres maladies. Hémopathies et pathologie générale.	http://udcdata.info/039706	<a href="http://udcdata.info/039706">Pathologie du système lymphatique, des organes hématopoïétiques, du système endocrinien</a>	8/4/2016		Istex	Lodex team
002B20			002B		002B20	<a href="http://refcode.inist.fr">http://refcode.inist.fr</a>	<a href="http://udcdata.info/040374">Gynaecology. Obstetrics</a>	GYNECOLOGIE. ANDROLOGIE. OBSTETRIQUE	GYNECOLOGY. ANDROLOGY. OBSTETRICS	1)La gynécologie Composé de gynéco- (du grec ancien γυνή, gyné, « femme ») et de -logie (λόγος, logos, « discours ») (étymologiquement science, étude de la femme) est une spécialité médico-chirurgicale qui s'occupe de la physiologie et des affections du système génital de la femme.  2)L'andrologie (du grec andros, homme) est la spécialité médicale qui s'occupe de la santé masculine, en particulier pour les problèmes de l'appareil reproducteur masculin et les problèmes urologiques particuliers aux individus mâles.  3)L'obstétrique est une spécialité médico-chirurgicale qui a pour objet l'étude et la prise en charge de la grossesse et de l'accouchement.   Sources: <a href="https://fr.wikipedia.org/wiki/Gynécologie">https://fr.wikipedia.org/wiki/Gynécologie</a> ; <a href="https://fr.wikipedia.org/wiki/Andrologie">https://fr.wikipedia.org/wiki/Andrologie</a> ; <a href="https://fr.wikipedia.org/wiki/Obstétrique">https://fr.wikipedia.org/wiki/Obstétrique</a>	Régulation des naissances. Pathologie de l'appareil génital mâle. Pathologie de l'appareil génital femelle. Pathologie des deux sexes. Dysgénésies gonadiques. Hermaphrodisme. Résistance tissu cible hormones sexuelles. Pathologie de la glande mammaire. Gestation. Foetus. Placenta. Accouchement. Postpartum. Lactation. Troubles de la puberté, ménopause, andropause.	http://udcdata.info/040374	<a href="http://udcdata.info/040374">Gynaecology. Obstetrics</a>	8/4/2016		Istex	Lodex team
002B21			002B		002B21	<a href="http://refcode.inist.fr">http://refcode.inist.fr</a>	<a href="http://udcdata.info/037318">Medical sciences</a>	ENDOCRINOPATHIES	ENDOCRINOPATHIES	Les affections endocriniennes comprennent non seulement les pathologies s'accompagnant d'une sécrétion exagérée (hypersécrétion hormonale) d'hormone mais également celles se caractérisant par une insuffisance de sécrétion d'hormone (hyposécrétion hormonale). Source:  <a href="http://www.vulgaris-medical.com/encyclopedie-medicale/endocrinopathie">http://www.vulgaris-medical.com/encyclopedie-medicale/endocrinopathie</a>	Hypothalamus. Hypophyse. Epiphyse (pathologie). Surrénale. Axe surrénalien. Système rénin-angiotensine (pathologie). Thyroïde. Axe thyroïdien (pathologie). Parathyroïde. Cellules parafolliculaires. Cholécalciférol. Homéostasie phosphocalcique (pathologie). Pancréas endocrine. cellules APUD (pathologie). Prostaglandines (pathologie). Généralités. Endocrinopathies associées. Syndromes endocriniens paranéoplasiques.	http://udcdata.info/037318	<a href="http://udcdata.info/037318">Medical sciences</a>	8/4/2016		Istex	Lodex team
002B22			002B		002B22	<a href="http://refcode.inist.fr">http://refcode.inist.fr</a>	<a href="http://udcdata.info/039330">Microbial physics, chemistry, metabolism, catabolism</a>	MALADIES METABOLIQUES	METABOLIC DISEASES	Une maladie métabolique est un trouble médical qui affecte les métabolismes dans la cellule, en particulier la production d'énergie. Source: <a href="https://fr.wikipedia.org/wiki/Maladie_métabolique">https://fr.wikipedia.org/wiki/Maladie_métabolique</a>	Dyslipémies. Hyperlipoprotéinémies. Obésité. Autres maladies métaboliques liées à l'alimentation (malnutrition, carences alimentaires et vitaminiques...). Maladies métaboliques héréditaires et congénitales. Autres maladies métaboliques.	http://udcdata.info/039330	<a href="http://udcdata.info/039330">Microbial physics, chemistry, metabolism, catabolism</a>	8/4/2016		Istex	Lodex team
002B23			002B		002B23	<a href="http://refcode.inist.fr">http://refcode.inist.fr</a>	<a href="http://udcdata.info/034918">General genetics. General cytogenetics</a>	GENETIQUE MEDICALE	MEDICAL GENETICS	La génétique médicale est la spécialité médicale qui étudie l'hérédité chez les individus et les causes génétiques des maladies. Source: <a href="https://fr.wikipedia.org/wiki/Génétique_médicale">https://fr.wikipedia.org/Génétique_médicale</a>	Conseil génétique. Aberrations chromosomiques. Fragilité chromosomique (syndrome de Bloom, ataxie télangiectasie, anémie de Fanconi, arriération mentale liée à l'X...). Maladies mentales et troubles du comportement. Syndromes complexes.	http://udcdata.info/034918	<a href="http://udcdata.info/034918">General genetics. General cytogenetics</a>	8/4/2016		Istex	Lodex team
002B24			002B		002B24	<a href="http://refcode.inist.fr">http://refcode.inist.fr</a>	<a href="http://udcdata.info/034918">General genetics. General cytogenetics</a>	TECHNIQUES D'EXPLORATION ET DE DIAGNOSTIC (GENERALITES)	INVESTIGATIVE TECHNIQUES, DIAGNOSTIC TECHNIQUES (GENERAL ASPECTS)		Radiodiagnostic. Imagerie RMN. Spectrométrie RMN. Exploration radioisotopique. Exploration par ultrasons. Electrodiagnostic. Enregistrement des activités électriques. Endoscopie. Exploration hémodynamique. Exploration fonctionnelle ORL (larynx, voix, audiométrie, vestibulométrie, équilibration...). Exploration fonctionnelle respiratoire. Exploration fonctionnelle rénale et des voies urinaires. Exploration fonctionnelle de l'appareil digestif. Exploration de la fonction oculaire et visuelle. Liquide céphalorachidien (biochimie, cytologie, circulation, mesure de la pression). Mesure de la pression intracrânienne. Coagulation sanguine. Explorations fonctionnelles en endocrinologie et reproduction. Anatomopathologie. Exploration cytologique. Biochimie. Spectrométries. Méthodes cliniques et paracliniques diverses.	http://udcdata.info/037318	<a href="http://udcdata.info/034918">General genetics. General cytogenetics</a>	8/4/2016		Istex	Lodex team
002B25			002B		002B25	<a href="http://refcode.inist.fr">http://refcode.inist.fr</a>	<a href="http://udcdata.info/040245">Surgery. Orthopaedics. Ophthalmology</a>	CHIRURGIE (GENERALITES). TRANSPLANTATIONS, GREFFES D'ORGANES ET DE TISSUS. PATHOLOGIE DES GREFFONS	SURGERY (GENERAL ASPECTS). TRANSPLANTATIONS, ORGAN AND TISSUE GRAFTS. GRAFT DISEASES		Chirurgie plastique cutanée. Chirurgie ophtalmologique. Chirurgie ORL et maxillofaciale. Chirurgie dentaire. Orthodontie. Chirurgie de l'appareil respiratoire. Chirurgie cardiaque. Chirurgie vasculaire: aorte, membres, veine cave. Chirurgie des lymphatiques. Chirurgie de l'appareil digestif. Chirurgie de l'appareil urinaire. Chirurgie orthopédique. Chirurgie du système nerveux. Chirurgie de l'appareil génital et de la glande mammaire. Chirurgie des glandes endocrines. Technologie. Biomatériaux. Equipements. Chirurgie combinée. Transplantations multiples. 	http://udcdata.info/040245	<a href="http://udcdata.info/040245">Surgery. Orthopaedics. Ophthalmology</a>	8/4/2016		Istex	Lodex team
002B26			002B		002B26	<a href="http://refcode.inist.fr">http://refcode.inist.fr</a>	<a href="http://udcdata.info/038711">Physiotherapy. Physical therapy. Radiotherapy. Other nonmedicinal therapeutic treatment</a>	RADIOTHERAPIE. TRAITEMENT INSTRUMENTAL. PHYSIOTHERAPIE. REEDUCATION. READAPTATION, ORTHOPHONIE, CRENOTHERAPIE. TRAITEMENT DIETETIQUE ET TRAITEMENTS DIVERS (GENERALITES)	RADIOTHERAPY. INSTRUMENTAL TREATMENT. PHYSIOTHERAPY. REEDUCATION. REHABILITATION, ORTHOPHONY, CRENOTHERAPY. DIET THERAPY AND VARIOUS OTHER TREATMENTS (GENERAL ASPECTS)	1)La radiothérapie est une méthode de traitement locorégional des cancers, utilisant des radiations pour détruire les cellules cancéreuses en bloquant leur capacité à se multiplier. 2)La physiothérapie est une discipline de la santé de première ligne intervenant au niveau de la prévention et de la promotion de la santé, de l’évaluation, du diagnostic, du traitement et de la réadaptation des déficiences et incapacités touchant les systèmes neurologique, musculosquelettique et cardiorespiratoire de la personne. 3)L'orthophonie (ortho : « correct », phonè : « voix »), ou logopédie (logos : « parole », paideia : « éducation ») en Belgique et en Suisse, est un champ d'expertise spécialisé dans l'évaluation et le traitement des troubles de la communication liés à la voix, à la parole et au langage oral et écrit. 4)L'ensemble des techniques et savoirs mis en œuvre lors d'une cure thermale s’appelle la crénothérapie.   Sources: <a href="https://fr.wikipedia.org/wiki/Radiothérapie">https://fr.wikipedia.org/Radiothérapie</a> ; <a href="https://fr.wikipedia.org/wiki/Physiothérapie">https://fr.wikipedia.org/Physiothérapie</a>  ; <a href="https://fr.wikipedia.org/wiki/Cure_thermale">https://fr.wikipedia.org/Cure_thermale</a>	Maladies cutanées. Cosmétiques. Maladies oculaires. ORL et stomatologie. Maladies de l'appareil respiratoire. Maladies cardiovasculaires. Maladies de l'appareil digestif. Maladies de l'appareil urinaire. Maladies du système ostéoarticulaire. Traitement orthopédique. Maladies du système nerveux. Hémopathies. Appareil génital. Glande mammaire. Glandes endocrines. Technologie. Biomatériaux. Equipements. Matériel. Appareillage. 	http://udcdata.info/038711	<a href="http://udcdata.info/038711">Physiotherapy. Physical therapy. Radiotherapy. Other nonmedicinal therapeutic treatment</a>	8/4/2016		Istex	Lodex team
002B27			002B		002B27	<a href="http://refcode.inist.fr">http://refcode.inist.fr</a>	<a href="http://udcdata.info/037318">Medical sciences</a>	ANESTHESIE. REANIMATION. TRANSFUSION. THERAPIE CELLULAIRE ET THERAPIE GENIQUE	ANESTHESIA. INTENSIVE CARE MEDICINE. TRANSFUSIONS. CELL THERAPY AND GENE THERAPY	1)Dans le cadre des « biothérapies », la thérapie cellulaire vise à soigner un organe ou un organisme par l'apport de cellules, obtenues la plupart du temps à partir de cellules souches, pour remplacer ou suppléer des cellules défaillantes.  2)La thérapie génique ou génothérapie est une stratégie thérapeutique qui consiste à faire pénétrer des gènes dans les cellules ou les tissus d'un individu pour traiter une maladie.  Sources: <a href="https://fr.wikipedia.org/wiki/Thérapie_cellulaire">https://fr.wikipedia.org/Thérapie_cellulaire</a> ; <a href="https://fr.wikipedia.org/wiki/Thérapie_génique">https://fr.wikipedia.org/Thérapie_génique</a>	Anesthésie. Réanimation. Soins intensifs. Mort clinique. Soins palliatifs. Don et conservation organe. Transfusions. Complications. Accidents transfusionnels. Thérapie cellulaire et thérapie génique. 	http://udcdata.info/037318	<a href="http://udcdata.info/037318">Medical sciences</a>	8/4/2016		Istex	Lodex team
002B28			002B		002B28	<a href="http://refcode.inist.fr">http://refcode.inist.fr</a>	<a href="http://udcdata.info/026936">Probability. Mathematical statistics</a>	INFORMATIQUE, STATISTIQUE et MODELISATIONS BIOMEDICALES	COMPUTERIZED, STATISTICAL MEDICAL DATA PROCESSING AND MODELS IN BIOMEDICINE		Modèles et simulation. Aide à la décision médicale. Aide au diagnostic. Informatique médicale et enseignement. Gestion informatisée (dossier médical, fichiers, gestion hospitalière). Statistique médicale. Documentation médicale informatisée.	http://udcdata.info/026936	<a href="http://udcdata.info/026936">Probability. Mathematical statistics</a>	8/4/2016		Istex	Lodex team
002B29			002B		002B29	<a href="http://refcode.inist.fr">http://refcode.inist.fr</a>	<a href="http://udcdata.info/034840">Physical anthropology</a>	PHYSIOLOGIE HUMAINE APPLIQUEE A L'ETUDE DES POPULATIONS ET DES CONDITIONS DE VIE. ECOPHYSIOLOGIE HUMAINE	HUMAN PHYSIOLOGY APPLIED TO POPULATION STUDIES AND LIFE CONDITIONS. HUMAN ECOPHYSIOLOGY	La physiologie (du grec φύσις, phusis, la nature, et λόγος, logos, l'étude, la science) étudie le rôle, le fonctionnement et l'organisation mécanique, physique et biochimique des organismes vivants et de leurs composants (organes, tissus, cellules et organites cellulaires). La physiologie étudie également les interactions entre un organisme vivant et son environnement. L'étude de la physiologie humaine remonte à au moins 420 av. J.-C. avec Hippocrate. Source: <a href="https://fr.wikipedia.org/wiki/Physiologie">https://fr.wikipedia.org/Physiologie</a>	Anthropologie. Démographie. Enquêtes nutritionnelles. Ressources et besoins alimentaires. Physiologie appliquée.	http://udcdata.info/034840	<a href="http://udcdata.info/034840">Physical anthropology</a>	8/4/2016		Istex	Lodex team
002B30			002B		002B30	<a href="http://refcode.inist.fr">http://refcode.inist.fr</a>	<a href="http://udcdata.info/038030">Hygiene generally. Personal health and hygiene</a>	SANTE PUBLIQUE. HYGIENE-MEDECINE DU TRAVAIL	PUBLIC HEALTH. HYGIENE-OCCUPATIONAL MEDICINE	1)La santé publique peut être définie de diverses manières. On peut en effet la présenter comme « l'étude, d'une part, des déterminants physiques, psychosociaux et socioculturels de la santé de la population et d'autre part des actions en vue d'améliorer la santé de la population. » Ou encore, comme « une activité organisée de la société visant à promouvoir, à protéger, à améliorer et, le cas échéant, à rétablir la santé de personnes, de groupes ou de la population entière. » 2)La médecine du travail désigne en France, en Belgique et dans les autres pays qui ont adopté les particularités du système français, à la fois une spécialité médicale qui concerne la prévention des atteintes à la santé des travailleurs (accidents du travail, maladies professionnelles) et les Services de médecine du (ou de santé au) travail au sein desquels s'exerce cette spécialité.  Source: <a href="https://fr.wikipedia.org/wiki/Santé_publique">https://fr.wikipedia.org/Santé_publique</a> ; <a href="https://fr.wikipedia.org/wiki/Médecine_du_travail">https://fr.wikipedia.org/Médecine_du_travail</a>	Santé publique. Hygiène. Médecine du travail.	http://udcdata.info/038030	<a href="http://udcdata.info/038030">Hygiene generally. Personal health and hygiene</a>	8/4/2016		Istex	Lodex team
002B31			002B		002B31	<a href="http://refcode.inist.fr">http://refcode.inist.fr</a>	<a href="http://udcdata.info/015924">Social ethics. Duties to one`s fellow humans</a>	ETHIQUE		L’éthique (du grec ethos « caractère, coutume, mœurs ») est une discipline philosophique portant sur les jugements de valeur. L'éthique se définit telle une réflexion fondamentale sur laquelle la morale établira ses normes, ses limites et ses devoirs. Des domaines aussi divers que la biologie appliquée à la médecine, l’avortement, l’euthanasie, le génie génétique, le végétarisme, la vaccination, les soins, le décryptage du génome humain, la sécurité alimentaire, la psychologie culturelle, la santé reproductive, le traitement des troubles mentaux et du handicap, la chirurgie, le brevetage des découvertes médicales ou pharmaceutiques, les conflits d'intérêts chez les rédacteurs de normes de bonnes pratiques, ou encore la gestion du risque épidémique (ex VIH/SIDA) ou un Plan de crise pour une pandémie ou la préparation individuelle et collective à une éventuelle pandémie grippale (de type grippe aviaire ou H1N1) posent de nombreuses questions d’éthique. Source: <a href="https://fr.wikipedia.org/wiki/Éthique">https://fr.wikipedia.org/Éthique</a>		http://udcdata.info/015924	<a href="http://udcdata.info/015924">Social ethics. Duties to one`s fellow humans</a>	8/4/2016		Istex	Lodex team
